Handle,Posted,Text,Deleted,Uri,Images
joshnicholas.com,2024-04-19,Might get some new flowers today,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kqjczlj73s2y,bafkreifnegtbdqmz6msomlhgvxovsg67qn3kucedh5lt3x7jdn24wsfyla.jpg
joshnicholas.com,2024-04-18,Red and yellow and red and yellow,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kqer6vlpsw2r,bafkreic2po5ehhi2nt5cnqkhjlc2g5xwjnbvysqoggkqs7ld3tmgw7nvya.jpg
joshnicholas.com,2024-04-17,Morning coffee 2,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kqcsllp3zx2y,bafkreia5s2vdt2zzajmk2nxl776spsv6uovad3wxwt2dnmxwnes2zox5ry.jpg
joshnicholas.com,2024-04-14,Morning coffee 1,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kq4r5x74je2l,bafkreieii7z6pyumh76rp3hl2es4o5osmr2ky5b7q3g6ilxwbkx4tyd4f4.jpg
joshnicholas.com,2024-04-12,Yet more phones,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kpxoe7zdmv2z,bafkreiguqtveaxoyopxxr6smxs2sjqeiujso3fprtmaf3hynljmyzqlygq.jpg
joshnicholas.com,2024-04-10,Across from southern cross,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kpsqundvcu2q,bafkreiajjl5mi22haoltosmdrndhj6g2si3dqhaiakdvdikuskkc2vt6re.jpg
joshnicholas.com,2024-04-08,Still trying to get my head around using gouache,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kpnoatexdv2v,bafkreib7cu334heiytz6wk23yvfvvyvgiyxms3z6ufdvrggb4gpjuhyayq.jpg
joshnicholas.com,2024-04-07,Nice sky today,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kpl5nzov7j26,bafkreifsuculjcuocokhy5bd4qeotcbahyse7b6loc4lsqmst245uc3pc4.jpg
joshnicholas.com,2024-04-01,Decided to challenge Rembrandt for self portrait king,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kp3xpmlkoo2a,bafkreigyn3w2rojzrssthrm3educyk4tqmwpilgyw25rfiizagjthkozty.jpg
joshnicholas.com,2024-03-31,Barrelling towards winter so we’re getting lovely sunsets again,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3koy7dauoml2c,bafkreigfdhkqmp7aldj7chk7rirxvfklkotrdk5kid5fgqpxvsfnhfjv3m.jpg
joshnicholas.com,2024-03-29,Lovely sun today,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kosujuu3v62b,bafkreihzicnne7vbbtnpc4az5cwwirbktw2b65hlk27p423umv2yklw3sq.jpg
joshnicholas.com,2024-03-27,Bit of a fresh morning,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kopgge7qnv2j,bafkreib7r6syhhlysqyybpbyth2cir5emexwlvoonyd6b6bo22mdrivuo4.jpg
joshnicholas.com,2024-03-26,New profile pic just dropped,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3komwyrexco2r,bafkreibz2cb6qppo4hhyoxfo6y66noyt4ssys7awir4j2bnwwzeydm35bm.jpg
joshnicholas.com,2024-03-25,Hadn’t done a portrait in a while,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kokegne5ku2x,bafkreidx6lwcvgydrpm3m7ni27mxz3ejxueihgkavpxdhfdigsqsmebilu.jpg
joshnicholas.com,2024-03-20,It sprung! 😀,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3ko5nyfkpqd2b,bafkreidlllqahqlqzc7l42py7ctuqo44hcy42s4duqnhmyyjcuh2c6ck3e.jpg
joshnicholas.com,2024-03-16,Quick scribble before we get on the ferry,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kntxsh3vxs2r,bafkreieqgkyltbx6of5lkrqxju5c5slshwx3bpjtnjf7swkt3nhhpfmufq.jpg
joshnicholas.com,2024-03-16,Bloody impossible to paint when it’s so sunny. Everything just dried immediately,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kns44cutt22x,bafkreibhdd4k33tbfefhrixcxb6qeun35hhzcepdfsnm6cufd666uom4g4.jpg
joshnicholas.com,2024-03-16,Very sunny Phillip island today,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3knrkcevghk2j,bafkreigrd4cmhw77h55puybhdrr4cqn5ie3lepp6rgd2vlla2tnyjmr6l4.jpg
joshnicholas.com,2024-03-15,Phillip Island is gorgeous,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3knpfbw5mo226,bafkreiga5o42r3jefobqhezyon635hkufyukg7pztjs7ppkfqcl6mrrrqu.jpg
joshnicholas.com,2024-03-14,"Perks of being 6""4: the shower in this airbnb is below my chin and the bed has a bar on the end in line with my lower calves. Going to be a fun night",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3knnfmr3fak2v,bafkreidyw33hu34ughb5yhco4nlcxaps4mgw5ucnzuaic7ro5lnsg57nk4.jpg
joshnicholas.com,2024-03-09,Amazing the Sri Lankan treats we can buy in Melbourne,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kncg7qukdk2d,bafkreief37ahfvtkok6ega6nm6ryt7nphrbwfuikabxtc3lj2frx2vprge.jpgbafkreicvqq3gkgck52e5jeta3v33w67sfgganeocjxyouy7aax4m5zxwji.jpg
joshnicholas.com,2024-03-08,First attempt at sourdough didn’t rise :(,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kn7qxaitzs2b,bafkreibp5kyp76a5esy7i2lkaxbnuwb3k5jjdbpoep2n7jovxhcgyyh7qq.jpg
joshnicholas.com,2024-03-03,For weeks after my brain surgery I couldn’t tolerate loud noises or bright light. I’d walk around the house not remembering what I was doing. Cant imagine the added stress of losing income,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kmt2euebru2k,bafkreigjtj44dhjjdubfvp72tlfrut6mqhnh2a3xawkaga3ud2exhootwq.jpg
joshnicholas.com,2024-03-01,😍 ok I’m starting to get some consistency now,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kmnxjowx2r2f,bafkreietgooajiglvqqfqc2dw3jm5k46f5uz5qfwhgi46n5v5u2rx456eq.jpg
joshnicholas.com,2024-02-28,😱,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kmhqeo6f2c2w,bafkreiaujxulj3ycos7aolxy53gmr6ax54qv7qyqnkpvooca3x7biq3xq4.jpg
joshnicholas.com,2024-02-26,This city makes no sense,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3kmdrus322k2q,bafkreigglaq2rk7aw566zg6pwthyivt6iofhj2kmaqkxkpja5vmf4zaaum.jpg
joshnicholas.com,2024-11-22,lol never considered how they clean the cockpit windscreen,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbj4vlizpc2p,bafkreihxe76ngzrez4kkouwtg2gr7g23z4pikt5if4jgh32qxjp5suypme.jpg
joshnicholas.com,2024-11-21,Really recommend drawing on postcards while travelling. Enormous fun and much lower commitment than a full scribble,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbie55tfws25,bafkreicc6rmi276zvv7bl5i5g3tau7xpymh3jvmfdgf2y7iqymhg3habxi.jpg
joshnicholas.com,2024-11-21,"Last morning in Sydney! Spending it in the sun in Martin Place drawing Sydney's true icon: people walking down the street very fast (kinda hard to draw, slow down pls)",False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbida7oe7225,bafkreiejmjdmca2piudfaixqx556lh5va6fgr2vqfe4dzhmancy2psru2i.jpg
joshnicholas.com,2024-11-22,Home again #scribble,False,at://did:plc:3kqj3ksyfct7pip5j5dnmjcu/app.bsky.feed.post/3lbkvrmbwds2i,bafkreidom5jvw4ypacxefa2aewm6y5p6bslim76cvylm7cd554lxt6whta.jpg
